361.11,227.24,952.54,143,237.65,0.05885,0.24295,0.83916,6.5357,17.55,2.4,8.15,0.62849,1.7,0.15,0.8,8.15,0.89071,10.188,31.187,128.9,562.7,779.53,1.5778,4.4349,-3.4658,1.4884,1.0454,1.5433,-2.8817,-0.44963,0.88454,2.794,-1.3686,0.61144,0.626,1.4439,-1.4818,0.054838,0.57161,1.445,-1.4383,0.27569,0.55416,1.1314,-1.0483,-0.081291,0.52725,1.3086,-1.3575,-0.12872,0.40613,1.0089,-1.2719,-0.022765,0.37691,1.0744,-1.3199,0.012582,0.32493,0.90031,-0.80858,-0.030815,0.32547,0.98359,-0.91084,0.0039185,0.30725,0.69636,-0.7577,0.064136,0.48897,1.4884,-0.44963,0.14981
289.01,129.33,701.9,165.21,263.03,0.056225,0.19819,0.85106,13.749,27.55,0.35,12.783,0.68739,1.8,0.45,1.05,12.175,0.9241,12.175,37.894,147.37,558.68,796.52,1.4679,4.4443,-3.136,1.031,0.86235,1.9173,-2.157,0.11841,1.0747,2.798,-1.5176,0.73828,0.63601,1.3515,-1.4045,0.2583,0.51436,1.4146,-1.3632,0.39085,0.40757,1.0591,-1.009,0.29291,0.43663,0.8728,-1.1209,-0.049676,0.40064,0.8479,-1.5667,-0.24719,0.2618,0.85718,-0.61734,0.089329,0.2634,0.49274,-0.72502,-0.025096,0.28062,0.65038,-0.73834,-0.058615,0.31628,0.69053,-0.91577,0.024507,0.36383,1.031,-0.24719,0.21358
352.62,138.85,726.18,213.64,307.71,0.048713,0.22078,1.0256,5.9043,17.3,8.95,13.125,0.83267,1.85,0.25,0.91667,9.5455,0.90517,14.318,39.455,152.69,312.69,459.43,1.2285,3.9988,-2.8382,1.4459,0.95076,1.813,-2.7348,-0.39152,0.95768,2.5568,-1.136,0.76836,0.70105,1.5038,-1.8649,0.23074,0.55319,1.3382,-0.7876,0.39581,0.49148,1.0038,-1.2135,0.045454,0.3428,0.84694,-0.85002,-0.060398,0.29642,0.27323,-1.1548,-0.30017,0.24985,0.8579,-0.54462,0.059406,0.31274,1.0443,-0.40472,0.21889,0.27864,0.89844,-0.58324,-0.05992,0.44972,0.85227,-1.5854,-0.005869,0.49875,1.4459,-0.39152,0.19556
430.82,274.2,1082.8,214.11,276.36,0.048622,0.25769,0.61728,0,37.25,37.25,37.25,0.53033,1.7,0.95,1.325,14.057,0.93358,28.113,40.263,183.82,412.62,686.51,1.8401,4.628,-3.4138,1.4938,0.99301,1.9776,-1.8581,-0.18207,0.87997,2.0843,-1.8781,0.32278,0.58624,1.2969,-1.193,0.039468,0.58637,1.6994,-0.96103,0.33044,0.58681,1.4958,-1.3356,0.00015154,0.49573,1.6848,-1.2813,0.14387,0.41749,0.65375,-1.2632,-0.31991,0.36003,0.94547,-0.73885,0.22046,0.28247,0.75111,-0.68583,0.016528,0.27254,0.78113,-0.70815,-0.059668,0.27585,1.0261,-0.42783,0.21057,0.45627,1.4938,-0.31991,0.1847
332.77,190.03,788.19,127.32,227.29,0.050772,0.20465,0.84848,10.04,28.55,0.05,8.8571,0.57566,1.55,0.05,0.73125,10.598,0.91378,12.112,55.59,219.2,511.19,921.92,1.8072,4.6048,-3.1574,1.2923,0.8985,2.6838,-1.8962,0.10044,0.96169,2.8607,-1.72,0.68055,0.61978,1.4541,-2.0422,0.036152,0.42663,1.2822,-0.97722,0.19639,0.50832,1.4023,-1.2579,0.064278,0.45271,1.0432,-1.4996,-0.21448,0.34602,1.0252,-1.1539,-0.09695,0.40109,1.1708,-1.3535,0.075444,0.29566,0.58473,-1.3421,-0.093675,0.23286,0.55546,-0.72918,-0.082821,0.28274,0.92512,-0.80614,0.072818,0.41842,1.2923,-0.21448,0.16921
321.66,113.17,748.55,210.82,282.32,0.057424,0.24806,0.72917,10.582,26.3,0.4,13.275,0.80669,2.25,0.3,1.03,10.311,0.91159,12.888,43.738,186.86,584.81,1060.5,1.7302,5.1882,-3.0532,1.4523,0.92194,1.9655,-2.6598,-0.17242,0.91165,2.5758,-1.5586,0.4552,0.60235,1.449,-1.6415,0.062385,0.44708,1.6446,-1.1152,0.27422,0.50122,1.4534,-1.5571,-0.056784,0.48109,1.4459,-1.0625,-0.11159,0.28462,0.79072,-1.2632,-0.18693,0.40097,1.5451,-1.1008,0.14204,0.30767,0.7779,-0.81964,-0.018445,0.30095,0.82572,-0.83405,0.016741,0.30695,1.0368,-0.53865,0.17777,0.44552,1.4523,-0.18693,0.16954
341.55,169.61,891.13,143.78,278.74,0.061501,0.23022,0.6993,0,39.5,39.5,39.5,0.070711,0.7,0.6,0.65,30.385,0.96814,60.769,36.872,134.86,453.05,779.57,1.6185,4.3874,-2.5125,1.2686,0.83458,1.6996,-1.9821,0.026632,0.82738,3.3915,-0.74946,0.6733,0.5924,1.1165,-1.2017,0.0099795,0.49505,1.5808,-1.0848,0.33639,0.45088,1.0875,-1.1367,0.11369,0.60663,1.5617,-1.3407,-0.065651,0.40119,0.80383,-1.0644,-0.17855,0.42032,0.87976,-0.98709,0.023235,0.25719,0.53282,-0.64836,-0.019834,0.3995,0.6404,-1.1864,-0.10237,0.31796,0.79146,-0.9655,0.029231,0.41181,1.2686,-0.17855,0.17622
225.96,58.021,485.05,134.62,209.92,0.060034,0.19234,0.86331,13.011,29.65,11.25,20.45,0.45369,1.05,0.15,0.56667,24.059,0.96009,36.088,47.191,148.11,336.67,659.39,1.9585,5.0297,-3.319,1.4753,0.74046,1.887,-1.6077,-0.026631,0.96359,3.5506,-1.1627,1.1238,0.55063,1.5731,-1.2572,0.26641,0.29368,1.3723,-0.57592,0.25823,0.4016,0.90627,-0.88266,-0.030965,0.50978,1.1974,-1.1873,-0.082499,0.35667,0.65573,-1.1209,-0.14211,0.45269,0.89069,-1.275,-0.086886,0.31033,0.84286,-0.65153,0.0077394,0.3261,0.6813,-1.0807,-0.18381,0.24792,0.75606,-0.5799,0.086376,0.52768,1.4753,-0.18381,0.22208
219.32,73.08,548.23,92.166,199.1,0.057902,0.19366,0.8589,3.2578,21.85,15.85,18.117,0.41307,1.1,0.2,0.8125,16.723,0.94358,22.297,56.957,194.44,384.92,790.34,1.9504,4.427,-3.6558,1.3151,0.69037,1.6897,-1.8744,0.18962,0.9425,3.3737,-1.0378,0.97058,0.52167,1.965,-1.2274,0.24656,0.38394,1.4838,-0.87988,0.18145,0.46338,1.3051,-0.9231,0.19797,0.45259,1.5926,-1.0157,0.045243,0.3443,0.70717,-1.3574,-0.14519,0.40919,1.1542,-1.1067,0.053848,0.31317,0.77519,-0.87643,-0.076687,0.31838,0.69627,-1.0689,-0.15008,0.27581,1.0143,-0.71675,0.11924,0.44568,1.3151,-0.15008,0.24564
321.26,201.76,750.24,136.31,195.13,0.057885,0.22728,0.7563,5.0558,31.1,23.95,27.525,3.0112,6,0.45,2.55,7.1961,0.87799,10.794,50.146,239.74,604.41,932.47,1.6845,4.9605,-3.8013,2.033,1.0385,2.5787,-2.3436,0.052867,1.0272,3.4341,-1.6538,0.51008,0.67882,1.587,-1.7018,-0.14596,0.39342,1.2615,-1.1516,0.29516,0.5134,1.5597,-1.1483,0.07104,0.47865,0.8441,-1.3831,-0.22361,0.32065,0.81246,-1.0795,-0.065209,0.43625,1.052,-1.0321,0.041687,0.37273,1.0652,-0.76173,0.041556,0.2662,0.52149,-1.0202,-0.1674,0.27831,0.63757,-1.368,0.04023,0.60926,2.033,-0.22361,0.20696
