287.82,183.33,728.22,100.05,213.48,0.046013,0.19516,1.0959,0,34.8,34.8,34.8,0.49497,1.45,0.75,1.1,15.818,0.94054,31.636,82.914,247.89,140.22,321.67,1.7011,4.9122,-3.0521,1.8674,0.86722,2.6822,-1.8621,0.27299,0.77603,2.5288,-1.1005,0.65672,0.50486,1.6298,-1.1453,0.31525,0.50004,1.2753,-1.3231,0.13387,0.51307,1.1998,-1.0682,-0.1141,0.46469,1.2925,-0.96376,-0.025168,0.27116,0.68264,-0.89756,0.023884,0.36333,1.0665,-0.63649,0.073535,0.26756,0.51087,-0.80057,-0.070266,0.2841,0.71295,-0.85937,-0.016369,0.22373,0.60432,-0.55053,0.046984,0.54796,1.8674,-0.1141,0.26373
283.24,91.314,611.47,182.55,280.65,0.060915,0.22709,0.90909,6.4272,17.25,1.15,6.82,0.40177,1.6,0.45,0.84167,6.7525,0.87101,8.103,58.031,237.4,293.1,438.45,1.1644,3.6558,-1.5,1.5713,0.64782,1.7292,-1.3974,0.25637,0.95861,2.4445,-1.8038,0.52747,0.61783,1.5812,-1.5365,0.34029,0.50176,1.5672,-1.0359,0.28253,0.49348,1.3258,-1.2086,0.11052,0.53283,1.1158,-1.5224,0.03066,0.30674,0.74105,-0.83767,-0.053396,0.33923,1.067,-0.56872,0.029469,0.24913,0.78054,-0.45504,0.081286,0.24588,0.54255,-0.89713,-0.080743,0.25076,0.7343,-0.55994,0.040918,0.44927,1.5713,-0.080743,0.26139
342.94,165.34,720.71,117.36,282.02,0.039511,0.27519,0.58252,5.6834,14.9,2.3,7.375,0.68775,1.75,0.1,0.69,8.5507,0.8953,10.688,73.279,363.98,196.04,311.97,1.5053,4.5305,-1.7448,1.9526,0.98884,1.8624,-2.1769,-0.084806,1.0743,2.8638,-1.7892,0.47187,0.61273,1.7242,-1.1932,0.16407,0.46786,1.4172,-0.8788,0.18416,0.42237,0.83762,-1.4607,-0.11314,0.36447,1.0586,-0.84379,0.034025,0.30411,1.0081,-0.81973,-0.038636,0.35435,1.0996,-0.55909,0.15637,0.38662,0.98358,-1.0118,0.034325,0.26481,0.8075,-0.52237,0.055311,0.27773,0.86947,-0.58154,0.064565,0.56086,1.9526,-0.11314,0.24006
233.95,69.659,557.49,140.87,220.92,0.065497,0.22966,0.8,25.498,57.95,0.2,12.36,0.10368,0.35,0.1,0.23,53.739,0.98173,53.739,46.821,153.31,460.51,910.86,1.858,4.5255,-3.4352,1.5406,0.82122,2.828,-1.8502,0.41485,0.8679,2.9685,-1.371,0.73101,0.6047,1.971,-1.2974,0.27563,0.48387,1.5779,-0.8529,0.17229,0.44927,1.2515,-0.96967,0.079148,0.44978,1.0441,-1.6784,-0.014279,0.26474,0.74308,-0.92122,-0.066635,0.3168,1.1108,-0.66416,0.17133,0.33106,0.73131,-1.0994,-0.11943,0.20395,0.66004,-0.56923,-0.014391,0.27301,0.92448,-0.59117,0.066224,0.46436,1.5406,-0.11943,0.2697
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
267.79,48.693,403.58,202.62,258.13,0.087181,0.21489,0.81395,0,28.8,28.8,28.8,0.32532,0.65,0,0.33333,28.8,0.97917,86.4,28.851,81.764,743.56,874.49,1.5525,4.566,-2.8231,1.2895,0.71922,2.424,-1.4401,0.47528,0.78618,2.8779,-0.7899,0.76716,0.46279,1.4665,-0.68903,0.38609,0.52949,1.5425,-1.1484,0.17139,0.37426,1.2783,-0.73999,0.23973,0.4468,1.1193,-0.99299,0.069659,0.34012,0.95128,-0.76706,-0.096291,0.33974,1.2762,-0.66285,0.086172,0.32199,0.82807,-0.77006,-0.053098,0.28876,0.67426,-0.78386,-0.061918,0.33492,1.0798,-0.73913,0.1566,0.40286,1.2895,-0.096291,0.28585
216.25,44.319,414.63,147.17,212.49,0.099893,0.3029,0.61728,11.106,25.85,3.65,14.967,0.22546,0.55,0,0.275,40.818,0.97622,54.424,29.311,114.99,642.51,994.19,1.6778,4.8233,-3.3423,1.464,0.55098,1.8557,-0.9028,0.46417,0.91856,2.6902,-1.048,1.04,0.60568,1.57,-1.7513,0.34854,0.35642,1.0797,-0.5692,0.10835,0.39045,1.2117,-0.73124,0.084215,0.53342,1.2571,-1.1978,0.081306,0.30839,0.75932,-0.83919,-0.13328,0.30601,0.76871,-0.89873,0.059036,0.30887,0.59702,-0.94255,-0.1554,0.26334,0.62422,-0.66622,0.0095485,0.24283,0.63412,-0.61486,0.0801,0.49054,1.464,-0.1554,0.28755
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
274.18,158.83,860.86,160.68,225.96,0.06094,0.22529,0.60606,22.663,32.25,0.2,16.225,0.55752,1.5,0.45,0.86667,12.481,0.92582,18.721,57.554,125.1,186.24,296,1.2114,4.3836,-0.77769,2.2772,1.1803,2.5557,-2.7591,0.18656,0.93166,2.3501,-1.3048,0.66925,0.66575,2.218,-1.1126,0.44962,0.47219,1.3261,-1.1156,0.15581,0.49413,1.4307,-0.98897,0.17152,0.33372,0.94275,-0.75738,0.090435,0.24934,0.65148,-0.71542,0.076467,0.36255,0.75116,-0.85738,0.13639,0.23561,0.50132,-0.71841,-0.036564,0.2894,0.6954,-0.73777,-0.021162,0.25011,1.0001,-0.16781,0.37329,0.63164,2.2772,-0.036564,0.3774
292.7,42.354,413.66,190.11,290.85,0.0867,0.26332,0.67961,14.69,35.6,3.55,14.613,0.36113,0.9,0,0.30833,31.595,0.96967,47.392,41.586,127.86,484.62,842.5,1.8519,5.3349,-3.7481,1.9318,0.83463,2.0002,-2.1517,0.15639,0.84957,2.9094,-1.1127,0.79417,0.55927,1.3587,-1.3776,0.14479,0.38675,1.2723,-0.66027,0.2412,0.46945,1.1734,-1.0488,-0.03523,0.47243,1.0937,-1.3937,-0.10796,0.32541,0.97022,-0.94301,0.04896,0.30014,0.69468,-0.78639,0.023657,0.30282,0.57872,-1.0646,-0.0708,0.29683,0.6726,-1.279,-0.041354,0.30533,0.96708,-1.0914,0.22784,0.57412,1.9318,-0.10796,0.27612
310.58,90.788,483.14,177.93,294.66,0.088312,0.31064,0.56075,12.616,25.95,0.9,12.55,0.16073,0.4,0.1,0.21667,57.923,0.98303,57.923,30.76,80.257,389.37,594.45,1.8004,4.6703,-4.1703,1.9868,0.89905,2.0149,-1.6162,0.32177,0.63248,2.5396,-0.5834,0.78669,0.56422,1.7228,-1.1359,0.29761,0.45291,1.193,-1.0212,0.12198,0.36201,0.8562,-0.82156,0.032294,0.39626,0.63554,-1.3058,-0.29108,0.34593,0.8049,-0.90624,0.12665,0.38134,0.73559,-1.1596,0.0017144,0.36549,0.53039,-1.6264,-0.20495,0.4144,0.57005,-1.4195,-0.092828,0.43325,0.83179,-1.1585,0.13573,0.60893,1.9868,-0.29108,0.26853
243.46,33.028,330.01,164.84,241.69,0.10567,0.28544,1.0345,32.173,46.4,0.9,23.65,0.81317,1.25,0.1,0.675,35.037,0.97225,35.037,26.768,77.147,703.58,841.53,1.7997,4.1917,-3.9657,1.5358,0.69777,2.2473,-1.2955,0.5255,0.89676,3.0301,-0.90753,1.188,0.54862,1.6981,-1.2363,0.49865,0.37994,1.6074,-0.98991,0.083635,0.47994,1.1487,-1.1471,0.047326,0.38021,0.92862,-1.3397,0.053015,0.37055,0.69739,-0.88388,-0.086834,0.2915,0.93743,-0.67379,0.040347,0.2847,0.63006,-0.96251,-0.086567,0.25706,0.68417,-0.66977,0.070971,0.26678,0.99321,-0.46983,0.30132,0.51956,1.5358,-0.086834,0.34759
330.68,59.265,458.94,197.29,325.08,0.090481,0.29051,0.76923,0.35355,17.95,17.45,17.7,0.1893,0.35,0,0.13333,88.5,0.99189,132.75,28.085,93.719,494.93,994.94,2.0646,4.8435,-4.2273,1.3136,0.78196,1.9484,-1.8337,0.31421,0.87851,3.0254,-0.9193,1.1235,0.55785,1.9261,-0.99237,0.17471,0.37296,1.0451,-1.0592,0.0066487,0.37906,0.88563,-0.96734,-0.12617,0.40599,0.84261,-1.3273,-0.1069,0.46577,0.84287,-1.1969,-0.12895,0.34838,0.81295,-0.87966,-0.04902,0.3582,0.62642,-1.5579,-0.20732,0.35502,0.61606,-1.2151,-0.095187,0.37382,0.96738,-1.0001,0.16603,0.50172,1.3136,-0.20732,0.19876
391.82,53.284,515.38,233.35,399.15,0.065634,0.27356,0.66298,8.9803,32.95,20.25,26.6,0.43397,0.9,0,0.25,53.2,0.98163,106.4,55.658,183.73,397.34,664.16,1.5404,5.4641,-1.5163,2.1063,0.88344,2.2775,-2.4275,-0.045876,0.82709,2.197,-1.1636,0.40358,0.55931,1.7111,-1.6109,-0.066526,0.43319,1.7006,-0.9897,0.13636,0.44999,1.5386,-1.0326,0.017781,0.38076,0.81946,-1.435,-0.22821,0.34555,0.71318,-1.1619,-0.090936,0.43445,0.88428,-1.1326,-0.18505,0.43772,0.81459,-1.8662,-0.27826,0.50451,0.7146,-1.8333,-0.25817,0.53655,0.9318,-1.5217,-0.057354,0.653,2.1063,-0.27826,0.12113
268.32,63.619,476.39,197,247.29,0.049055,0.1724,0.90226,16.925,41.65,10.95,22.183,0.70828,1.9,0.35,1.2,13.865,0.93273,18.486,85.523,281.99,229.61,609.6,1.4146,5.0553,-2.047,2.1782,1.0258,3.0725,-2.5593,0.081251,0.79729,2.945,-1.0492,0.5989,0.68143,1.6305,-1.783,0.13827,0.51384,1.9151,-0.90866,0.24312,0.39023,1.1108,-0.9967,0.10135,0.404,0.9752,-1.0609,-0.10235,0.33191,0.95943,-0.93591,0.055884,0.3117,0.85287,-0.73254,0.036872,0.32528,0.77692,-0.99817,-0.048574,0.35504,1.1339,-1.3639,-0.036147,0.33991,1.2751,-0.87261,0.20826,0.62273,2.1782,-0.10235,0.28792
297.47,63.249,419.01,167.54,287.37,0.063112,0.19571,0.76087,7.9979,23.3,4.7,13.063,0.48811,1.2,0.05,0.42,24.881,0.96136,31.101,46.625,154.38,488.03,689.07,1.2851,5.0857,-1.7931,1.9502,0.94433,2.2703,-1.6949,0.19963,0.80974,2.9823,-1.0052,0.91645,0.54174,1.6363,-1.0076,0.23349,0.42773,1.1191,-1.0284,0.12059,0.533,1.3253,-1.5081,-0.0061377,0.34369,0.80101,-1.1014,-0.081934,0.41243,0.96136,-0.95936,-0.052,0.39345,0.70236,-1.1854,-0.037121,0.29153,0.93435,-0.62814,0.062964,0.35864,0.63846,-1.3041,-0.1883,0.4252,1.2392,-1.3128,0.24821,0.59694,1.9502,-0.1883,0.2805
349.93,142.14,664.31,158.17,305.76,0.088989,0.27184,0.81633,0,1.05,1.05,1.05,0.10607,0.15,0,0.075,7,0.99689,14,41.184,108.24,422.16,483.85,1.1733,4.4654,-1.0159,1.8861,1.0145,2.442,-3.0353,0.28646,0.83484,2.7361,-1.2823,0.97015,0.62274,1.4097,-1.8386,0.13976,0.51868,1.6684,-1.0946,0.044412,0.62301,1.3439,-1.5606,0.030211,0.4763,0.91155,-1.94,-0.0075822,0.41167,0.88047,-1.3679,-0.16771,0.35602,0.64414,-1.6426,-0.028282,0.45256,1.7987,-1.4864,-0.024969,0.45627,1.5452,-1.8792,-0.10536,0.39829,1.3813,-0.79839,0.26896,0.58874,1.8861,-0.16771,0.27434
405.81,111.7,805.37,231.94,392.15,0.046474,0.21848,0.57554,2.7737,8.45,3.05,5.3833,0.32863,0.9,0,0.39,8.2821,0.9453,13.803,30.063,146.04,514.59,787.88,1.3966,3.8859,-3.6097,0.51181,1.2631,1.7013,-3.5201,-0.84168,0.69255,2.5772,-0.78751,0.63913,0.72254,1.4206,-2.172,-0.38583,0.57017,1.5887,-1.2411,0.06044,0.35898,0.70971,-1.4404,-0.44634,0.45766,1.0949,-1.0468,0.11755,0.40487,0.70009,-1.2458,-0.25615,0.4134,0.97195,-1.1128,-0.065271,0.41668,0.68456,-1.4976,-0.18182,0.42046,0.84641,-1.5076,-0.10559,0.64177,0.87963,-1.7947,-0.35509,0.40919,0.63913,-0.84168,-0.10907
372.43,62.481,960.7,278.55,375.78,0.037075,0.17679,0.52174,0,26.55,26.55,26.55,1.0607,1.8,0.3,1.05,12.643,0.9267,25.286,37.881,194.1,307.9,467.46,1.3321,3.8646,-1.9668,1.3389,1.458,1.862,-3.7477,-0.56695,0.66838,2.2972,-0.69111,0.51415,0.5755,1.0692,-1.3996,-0.071398,0.49257,1.6222,-0.87678,0.43704,0.52806,0.93851,-1.3587,-0.19686,0.40494,1.1305,-0.67054,0.15331,0.35062,0.91233,-0.91714,-0.15036,0.33256,0.82926,-0.77364,0.031621,0.33403,0.62546,-1.234,-0.15584,0.35671,0.9418,-1.0483,0.09818,0.53235,0.50805,-1.7814,-0.34159,0.49653,1.3389,-0.56695,0.09085
401.4,65.793,625.66,290.16,388.89,0.042462,0.21461,0.8046,0,58.05,58.05,58.05,1.5556,3,0.8,1.9,15.276,0.93856,30.553,55.124,289.44,532.78,986.61,1.0983,4.3012,-1.6162,1.1503,1.2353,2.0276,-3.7684,-0.55472,0.7626,2.4424,-1.1421,0.46497,0.69715,1.2847,-1.955,-0.20972,0.49243,1.7692,-1.1508,0.43106,0.5068,0.73838,-1.7559,-0.42308,0.40086,0.93766,-1.2051,-0.080008,0.47928,0.75914,-1.7574,-0.12325,0.35265,0.71704,-1.3708,-0.18842,0.46513,0.65036,-1.8536,-0.17529,0.43992,1.5223,-1.2769,-0.043941,0.58476,1.4816,-1.8389,-0.30498,0.47081,1.1503,-0.55472,-0.0047602
318.08,49.96,421.31,245.04,300.97,0.073056,0.25019,0.62112,34.613,56.05,7.1,31.575,0.45092,1.15,0.25,0.71667,29.372,0.96708,44.058,45.338,139.11,557.55,874.47,1.1138,4.0897,-1.2753,1.6183,1.1233,2.2565,-3.2415,-0.28312,0.79244,3.0022,-1.0809,0.62973,0.69419,1.7343,-1.7031,0.17675,0.41283,1.7404,-0.73745,0.40383,0.44006,0.92473,-1.4944,-0.30673,0.36126,1.1942,-0.83347,0.1196,0.39395,0.78278,-1.6152,-0.075521,0.31757,0.78272,-0.85044,-0.014696,0.26496,0.71294,-0.87044,0.081233,0.31934,0.79199,-1.0485,0.098248,0.40553,0.72329,-1.7832,-0.059393,0.51776,1.6183,-0.30673,0.19902
