315.65,252.41,691.04,92.436,178.92,0.061432,0.26273,0.58824,4.2073,20.35,14.4,17.375,0.23629,1.15,0.7,0.96667,11.983,0.92297,17.974,94.206,226.52,162.89,259.29,1.7729,5.7183,-2.0494,2.9544,0.90284,2.7242,-1.279,0.35011,0.82365,2.7162,-0.83478,0.80986,0.56607,1.0864,-1.2835,0.023107,0.41136,1.5249,-0.59422,0.41255,0.48295,0.57766,-1.5895,-0.29473,0.44516,0.73431,-1.3453,-0.19169,0.33505,1.0886,-0.60012,0.031076,0.33532,1.0052,-0.80914,0.0086743,0.35632,0.93101,-0.72602,0.049902,0.28364,0.60675,-0.97413,-0.029464,0.16186,0.49187,-0.4168,-0.019923,0.87399,2.9544,-0.29473,0.34199
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131.22,47.074,384.77,76.536,129.06,0.066692,0.22821,1.1236,7.3292,20.95,6.75,14.9,0.39306,1.05,0,0.57,15.684,0.94965,26.14,81.187,173.97,315.22,426.35,1.8992,5.4043,-2.8193,2.1019,0.54071,1.8135,-1.4397,0.42855,1.004,3.4356,-1.0573,1.3072,0.5313,1.5283,-1.1843,0.33973,0.35805,1.1416,-0.96129,0.19967,0.42016,0.762,-1.1168,-0.20001,0.41784,0.96381,-1.1816,-0.14257,0.26607,1.1202,-0.48871,0.11778,0.27009,0.77715,-0.61883,0.023411,0.26351,0.85689,-0.89709,-0.18946,0.29046,0.55193,-0.82853,-0.083517,0.21647,0.52912,-0.73198,-0.0090662,0.69544,2.1019,-0.20001,0.32447
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118.56,21.242,153.92,82.929,111.87,0.068784,0.2394,1.0204,7.1952,19.8,0.75,12.05,0.093541,0.3,0.05,0.175,57.381,0.98287,68.857,92.275,222.94,328.88,409.49,1.7208,5.9032,-3.0153,3.0261,0.76948,2.5216,-1.424,0.15871,0.95833,3.7646,-0.51431,1.2277,0.51324,1.4882,-0.94273,0.39982,0.38968,1.7117,-0.73098,0.35356,0.46245,0.94608,-1.4423,-0.22369,0.51195,1.0586,-1.3951,-0.071233,0.3533,0.95359,-0.79493,0.035137,0.34652,0.6194,-0.95929,-0.073858,0.25454,0.70421,-0.63863,-0.060619,0.26161,0.68372,-0.818,-0.11837,0.23516,0.57053,-0.70926,-0.076179,0.92017,3.0261,-0.22369,0.38142
223.02,41.863,285.01,153.4,222.39,0.060901,0.27646,0.33613,14.496,27.75,7.25,17.5,0.90967,2,0.4,1.45,8.046,0.88945,12.069,65.005,149.01,159.59,256.61,1.744,5.3562,-2.8826,2.4078,0.69749,2.0821,-1.4922,0.34571,0.82331,2.787,-1.029,0.37651,0.56394,2.1036,-0.98312,0.40904,0.46065,2.0058,-0.85726,0.36945,0.58343,1.4907,-1.3326,-0.041988,0.3617,0.86877,-0.76603,0.034196,0.35243,0.84487,-1.0373,-0.02665,0.30314,0.94963,-0.48509,0.22172,0.24996,0.50016,-0.65976,-0.040622,0.20879,0.53606,-0.59443,-0.026147,0.27293,0.95528,-0.53461,0.26442,0.67093,2.4078,-0.041988,0.35779
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230.7,46.104,318.29,148.04,231.35,0.076614,0.25242,0.47619,23.808,54,3.1,20.287,0.24958,0.6,0.05,0.4125,49.182,0.98007,49.182,42.338,128.4,427.21,1053.8,2.0428,6.0715,-3.854,2.0538,0.84071,3.1524,-1.7688,0.75375,0.84104,2.483,-1.1337,0.59594,0.547,1.4761,-1.206,0.30726,0.41342,1.373,-0.84933,0.24766,0.489,1.2732,-1.4294,0.025768,0.3195,0.88822,-1.1253,0.033761,0.29791,0.71372,-1.0323,-0.060663,0.35357,1.1414,-0.83723,0.11699,0.30807,0.77266,-1.0739,-0.17459,0.24521,0.6815,-0.68805,0.028119,0.28097,1.2156,-0.44059,0.28272,0.59926,2.0538,-0.17459,0.35088
221.25,51.371,292.92,134.82,222.91,0.12151,0.48913,0.23669,0,1.05,1.05,1.05,0.10408,0.2,0,0.083333,4.2,0.99495,12.6,36.669,68.147,532.56,557.34,1.9684,5.4513,-3.158,2.5296,0.55508,2.5473,-0.64486,0.84126,0.66153,2.3175,-0.91071,0.78024,0.42366,1.4308,-0.60198,0.52444,0.39872,1.1022,-0.89392,0.17402,0.46169,1.4487,-1.044,0.32602,0.39602,0.94969,-1.0088,0.08262,0.32874,0.78533,-0.79338,-0.05193,0.25547,0.67905,-0.61092,0.13532,0.24068,0.58273,-0.83004,-0.10302,0.26664,0.48911,-0.84256,-0.11346,0.22581,0.86178,-0.19286,0.29635,0.72719,2.5296,-0.11346,0.45179
