121.53,69.865,523.51,87.27,108.18,0.0621,0.22956,0.21661,1.89,5.5085,-2.9583,1.9837,0.60193,1.9176,-0.98838,0.50127,1.0148,3.4095,-0.97933,0.80661,0.60847,1.3294,-1.6712,0.14623,0.28645,1.1852,-0.38356,0.43801,0.47311,1.1168,-1.2692,-0.029914,0.37929,0.84785,-0.95527,-0.0016427,0.30613,0.49436,-0.85161,-0.1599,0.25733,0.80408,-0.4983,0.12416,0.28061,0.65171,-0.78829,-0.0058513,0.22572,0.41425,-0.61524,-0.093669,0.32694,0.53511,-0.91803,-0.030806,0.60108,1.9837,-0.1599,0.30651
107.1,65.396,516.23,76.912,94.273,0.075155,0.21585,0.43478,1.6865,5.4843,-2.0095,2.6529,0.59663,1.7026,-1.2915,0.40435,0.82857,2.9644,-1.5924,0.59055,0.47471,1.3911,-1.1165,0.11594,0.3133,1.2156,-0.4229,0.48603,0.54093,1.0525,-1.4404,-0.20551,0.39299,0.91174,-0.86273,-0.0263,0.3084,0.8762,-0.80467,-0.050017,0.27852,0.78929,-0.49424,0.12641,0.30208,0.76998,-0.77621,0.017287,0.26126,0.401,-1.1065,-0.17796,0.26349,0.79293,-0.53693,0.096925,0.77158,2.6529,-0.20551,0.33588
104.63,9.8826,132.84,89.022,103.3,0.072677,0.20847,0.73126,1.9154,5.0351,-3.6977,1.9598,0.7034,2.555,-1.4069,0.62648,0.77566,3.2436,-0.64405,0.92121,0.4854,1.4018,-1.3097,0.10672,0.40458,1.5487,-0.61964,0.40766,0.43134,1.3149,-1.0399,-0.070491,0.38972,1.1761,-0.93942,-0.0991,0.29092,0.70505,-1.2182,-0.070049,0.24579,0.69187,-0.7584,0.15919,0.29447,0.86256,-0.95288,-0.083197,0.28776,0.53137,-0.92141,-0.14099,0.21147,0.84442,-0.61436,0.046136,0.61447,1.9598,-0.14099,0.31362
210.73,140.79,529.41,85.524,145.54,0.048595,0.1781,0.37344,1.8405,4.9996,-2.9596,1.9125,0.58893,1.936,-1.389,0.47897,0.87378,3.8626,-1.0861,0.87669,0.45062,1.7408,-0.83668,0.27024,0.35965,1.2709,-0.75021,0.29358,0.51524,1.2934,-1.2338,-0.064319,0.49266,1.2435,-1.0327,0.033184,0.29206,1.0059,-0.76667,0.13276,0.30348,0.94047,-0.87922,-0.049761,0.27611,0.66998,-0.99006,-0.095154,0.29423,0.50052,-1.0458,-0.16287,0.19144,0.52658,-0.77655,0.054724,0.58387,1.9125,-0.16287,0.30671
114.22,13.601,136.44,87.397,115.4,0.041558,0.20414,0.29155,1.562,5.1689,-4.227,2.0428,0.66876,2.7145,-1.4169,0.59271,0.79647,3.2885,-1.0934,0.46761,0.46608,1.6225,-1.3487,0.15098,0.32312,1.4483,-0.66205,0.379,0.46532,0.89105,-1.667,-0.12045,0.35142,1.0429,-1.1084,-0.075214,0.25023,0.71477,-0.79536,0.032586,0.26352,0.89099,-0.67842,0.033322,0.27924,0.94429,-0.53549,0.026462,0.23605,0.57071,-0.7958,-0.10425,0.20833,0.626,-0.61569,0.0050922,0.60019,2.0428,-0.12045,0.28589
149.6,128.58,602.07,100.09,106.9,0.03747,0.14173,0.66066,1.7749,5.5258,-4.1567,2.5017,0.61141,2.1689,-1.5112,0.52433,0.71581,3.2764,-0.91805,0.57177,0.45305,1.0417,-1.3105,-0.013544,0.37683,1.9214,-0.68806,0.45986,0.43398,1.1109,-1.0594,0.062019,0.46562,1.391,-1.3085,-0.18767,0.30329,0.97564,-0.75615,0.018449,0.24267,0.99992,-0.90367,0.10218,0.24174,0.81101,-0.75948,-0.00969,0.30219,0.59979,-1.1017,-0.16111,0.19938,0.62621,-0.69545,0.047195,0.73066,2.5017,-0.18767,0.32629
124.37,14.706,140.83,99.979,132.45,0.069414,0.3104,0.22124,1.7478,5.2301,-3.5629,2.438,0.61758,2.3701,-1.6481,0.54554,0.88957,3.8876,-0.33691,1.133,0.53012,1.7207,-1.8427,0.29474,0.39971,1.8102,-1.0015,0.4888,0.49783,1.1276,-1.2549,-0.1122,0.46553,1.4318,-1.3812,-0.067076,0.29124,0.75693,-1.2657,-0.045371,0.30616,0.63857,-0.8411,-0.086505,0.25944,0.62161,-0.73999,-0.10354,0.27948,0.44009,-1.0144,-0.19242,0.23621,0.67636,-0.72743,-0.0035431,0.76231,2.438,-0.19242,0.35746
167.48,74.609,593.16,124.93,156.54,0.086687,0.37198,0.25696,1.1079,5.1839,-1.698,1.6597,0.90307,2.8714,-3.6975,0.62732,0.91025,2.7721,-1.4641,0.57171,0.68399,1.8928,-1.8211,0.28451,0.37341,1.5813,-0.88646,0.23581,0.38318,1.0894,-0.82507,0.21864,0.32441,1.0989,-0.80771,0.17655,0.37274,0.58338,-1.1931,-0.1739,0.3253,1.1605,-0.48237,0.22759,0.30696,0.62302,-1.1939,-0.196,0.21473,0.55572,-0.49703,0.097506,0.23818,1.0182,-0.29715,0.19168,0.48392,1.6597,-0.196,0.32676
184.71,103.47,864.21,132.62,164.87,0.0656,0.27778,0.25118,1.2425,5.0237,-2.8013,1.9099,0.62262,2.3884,-1.4829,0.61206,0.61187,2.509,-1.3603,0.43162,0.46632,1.6695,-1.0075,0.36928,0.27143,1.4543,-0.40708,0.27861,0.40436,1.4164,-1.0373,0.11489,0.30446,1.1159,-0.82826,0.14259,0.2627,0.63757,-0.86904,0.010165,0.3199,1.2894,-0.49625,0.24537,0.26312,0.42804,-1.0953,-0.15177,0.20147,0.83972,-0.43199,0.077168,0.24679,1.047,-0.31865,0.25801,0.52853,1.9099,-0.15177,0.35816
180.57,92.735,598.88,78.547,153.57,0.091753,0.30406,0.30916,1.7134,5.6398,-3.6154,2.0593,0.71244,3.0316,-1.6537,0.76428,0.69727,2.6582,-1.1605,0.59283,0.5462,1.6416,-0.94284,0.40452,0.34261,1.4843,-0.7983,0.30366,0.49151,1.7912,-1.1867,0.11833,0.2872,0.99293,-1.1037,0.070364,0.29598,0.74953,-1.1051,-0.042116,0.27093,1.0743,-0.74626,0.11787,0.28339,0.59803,-1.1364,-0.23253,0.21207,0.5819,-0.62567,0.047233,0.23793,1.0934,-0.50201,0.28589,0.59734,2.0593,-0.23253,0.37413
164.65,18.062,213.71,116.74,166.48,0.10509,0.35979,0.48387,1.5987,5.3362,-2.9824,1.6917,0.59841,2.6857,-1.9377,0.65773,0.61452,3.0843,-0.75321,0.59158,0.44188,1.5565,-0.83984,0.54042,0.33588,1.4246,-0.6099,0.29953,0.46003,1.2153,-1.1494,0.15637,0.31991,1.1476,-0.69191,0.1897,0.32368,0.81667,-0.95701,-0.0032957,0.25005,1.1226,-0.45507,0.21345,0.25465,0.54497,-0.97259,-0.1425,0.25399,1.0355,-0.54595,0.095897,0.24521,1.2054,-0.255,0.26802,0.47691,1.6917,-0.1425,0.37988
167.28,29.747,268.85,76.544,173.71,0.083819,0.33041,0.33333,1.5896,5.5994,-3.7178,1.7823,0.63275,2.5339,-1.5829,0.69032,0.58189,2.8581,-0.88921,0.50891,0.41262,1.6674,-0.65899,0.45006,0.37953,1.3042,-0.90362,0.28758,0.44752,1.51,-1.3126,0.14922,0.30089,1.1976,-0.5058,0.1858,0.30594,0.86734,-1.3182,-0.010936,0.25341,1.1752,-0.60848,0.17599,0.2467,0.41579,-1.1788,-0.15533,0.23597,0.7926,-0.64079,0.031284,0.25578,0.97949,-0.41932,0.25265,0.50443,1.7823,-0.15533,0.36232
175.06,58.632,489.05,84.52,168.36,0.051308,0.26241,0.29412,1.312,5.6488,-2.3818,1.7231,0.69886,3.1986,-1.8387,0.63682,0.66844,3.0086,-1.4765,0.29767,0.48183,2.1103,-1.6876,0.26567,0.31344,1.7218,-1.0347,0.27101,0.40682,1.55,-1.42,0.061841,0.30746,1.0429,-1.0915,0.095286,0.29983,0.69699,-1.3027,-0.041135,0.25482,0.95728,-0.66241,0.13726,0.26188,0.78456,-1.1019,-0.11261,0.23068,0.89888,-0.74329,0.074237,0.25785,1.2254,-0.279,0.19139,0.48759,1.7231,-0.11261,0.30004
207.53,178.78,973.12,80.61,150.95,0.055382,0.25425,0.41221,1.3115,5.2739,-2.3546,1.9994,0.63925,2.2697,-2.0566,0.57859,0.56542,2.4061,-1.3561,0.34952,0.55222,2.021,-1.5003,0.38829,0.3432,1.6748,-0.66893,0.28036,0.43544,1.4344,-1.2571,0.1505,0.28929,1.0269,-0.73731,0.11222,0.29814,0.84723,-1.29,0.0012083,0.28636,1.0387,-0.86485,0.16455,0.28001,0.62743,-1.0473,-0.15086,0.21437,0.8443,-0.61278,0.052315,0.24626,1.0689,-0.46305,0.24785,0.55442,1.9994,-0.15086,0.34783
165.33,18.072,199.42,78.762,161.56,0.053495,0.23029,0.4117,1.3918,4.7125,-2.4775,1.9088,0.56125,2.1986,-1.1711,0.60794,0.73189,2.9354,-1.2555,0.58341,0.48896,2.2681,-0.82374,0.46208,0.36541,1.274,-0.89658,0.22956,0.45264,1.2581,-1.1439,0.13005,0.30014,1.3209,-0.61699,0.16399,0.34934,0.6302,-1.5013,-0.077659,0.28687,1.176,-0.73294,0.20248,0.29226,0.51586,-1.0908,-0.22255,0.1949,0.74639,-0.45968,0.093909,0.25748,0.93296,-0.45977,0.24533,0.54511,1.9088,-0.22255,0.36061
155.2,20.76,297.86,86.478,150.46,0.064954,0.25886,0.22727,1.2211,5.9045,-2.4217,1.806,0.56159,2.0685,-1.1582,0.60699,0.72601,2.6114,-0.83024,0.7266,0.4936,1.9699,-0.95512,0.40474,0.34606,1.4745,-0.52654,0.30033,0.4122,1.707,-0.69478,0.25957,0.34303,1.0856,-0.80843,0.2542,0.32717,1.2582,-0.86995,-0.040929,0.26942,1.0729,-0.55961,0.17505,0.30239,0.43834,-1.2632,-0.21412,0.23603,0.83186,-0.84294,0.017413,0.22805,0.86713,-0.38635,0.18667,0.52074,1.806,-0.21412,0.37354
