361.83,225.32,952.54,142.99,237.87,0.058726,0.24247,0.41667,1.5778,4.4349,-3.4658,1.4884,1.0454,1.5433,-2.8817,-0.44963,0.88454,2.794,-1.3686,0.61144,0.626,1.4439,-1.4818,0.054838,0.57161,1.445,-1.4383,0.27569,0.55416,1.1314,-1.0483,-0.081291,0.52725,1.3086,-1.3575,-0.12872,0.40613,1.0089,-1.2719,-0.022765,0.37691,1.0744,-1.3199,0.012582,0.32493,0.90031,-0.80858,-0.030815,0.32547,0.98359,-0.91084,0.0039185,0.30725,0.69636,-0.7577,0.064136,0.48897,1.4884,-0.44963,0.14981
285.79,126.18,698.25,165.21,259.66,0.056192,0.19802,0.42403,1.4679,4.4443,-3.136,1.031,0.86235,1.9173,-2.157,0.11841,1.0747,2.798,-1.5176,0.73828,0.63601,1.3515,-1.4045,0.2583,0.51436,1.4146,-1.3632,0.39085,0.40757,1.0591,-1.009,0.29291,0.43663,0.8728,-1.1209,-0.049676,0.40064,0.8479,-1.5667,-0.24719,0.2618,0.85718,-0.61734,0.089329,0.2634,0.49274,-0.72502,-0.025096,0.28062,0.65038,-0.73834,-0.058615,0.31628,0.69053,-0.91577,0.024507,0.36383,1.031,-0.24719,0.21358
355.41,140.83,726.27,213.64,308.29,0.048865,0.2213,0.51613,1.2285,3.9988,-2.8382,1.4459,0.95076,1.813,-2.7348,-0.39152,0.95768,2.5568,-1.136,0.76836,0.70105,1.5038,-1.8649,0.23074,0.55319,1.3382,-0.7876,0.39581,0.49148,1.0038,-1.2135,0.045454,0.3428,0.84694,-0.85002,-0.060398,0.29642,0.27323,-1.1548,-0.30017,0.24985,0.8579,-0.54462,0.059406,0.31274,1.0443,-0.40472,0.21889,0.27864,0.89844,-0.58324,-0.05992,0.44972,0.85227,-1.5854,-0.005869,0.49875,1.4459,-0.39152,0.19556
430.36,274.91,1084.3,213.95,276.3,0.048502,0.25752,0.30769,1.8401,4.628,-3.4138,1.4938,0.99301,1.9776,-1.8581,-0.18207,0.87997,2.0843,-1.8781,0.32278,0.58624,1.2969,-1.193,0.039468,0.58637,1.6994,-0.96103,0.33044,0.58681,1.4958,-1.3356,0.00015154,0.49573,1.6848,-1.2813,0.14387,0.41749,0.65375,-1.2632,-0.31991,0.36003,0.94547,-0.73885,0.22046,0.28247,0.75111,-0.68583,0.016528,0.27254,0.78113,-0.70815,-0.059668,0.27585,1.0261,-0.42783,0.21057,0.45627,1.4938,-0.31991,0.1847
336.36,191.71,794.01,127.32,228.1,0.050816,0.2049,0.42553,1.8072,4.6048,-3.1574,1.2923,0.8985,2.6838,-1.8962,0.10044,0.96169,2.8607,-1.72,0.68055,0.61978,1.4541,-2.0422,0.036152,0.42663,1.2822,-0.97722,0.19639,0.50832,1.4023,-1.2579,0.064278,0.45271,1.0432,-1.4996,-0.21448,0.34602,1.0252,-1.1539,-0.09695,0.40109,1.1708,-1.3535,0.075444,0.29566,0.58473,-1.3421,-0.093675,0.23286,0.55546,-0.72918,-0.082821,0.28274,0.92512,-0.80614,0.072818,0.41842,1.2923,-0.21448,0.16921
324.26,114.42,748.55,210.82,282.67,0.057466,0.24832,0.36554,1.7302,5.1882,-3.0532,1.4523,0.92194,1.9655,-2.6598,-0.17242,0.91165,2.5758,-1.5586,0.4552,0.60235,1.449,-1.6415,0.062385,0.44708,1.6446,-1.1152,0.27422,0.50122,1.4534,-1.5571,-0.056784,0.48109,1.4459,-1.0625,-0.11159,0.28462,0.79072,-1.2632,-0.18693,0.40097,1.5451,-1.1008,0.14204,0.30767,0.7779,-0.81964,-0.018445,0.30095,0.82572,-0.83405,0.016741,0.30695,1.0368,-0.53865,0.17777,0.44552,1.4523,-0.18693,0.16954
338.06,163.78,885.74,142.8,277.69,0.06162,0.23042,0.35088,1.6185,4.3874,-2.5125,1.2686,0.83458,1.6996,-1.9821,0.026632,0.82738,3.3915,-0.74946,0.6733,0.5924,1.1165,-1.2017,0.0099795,0.49505,1.5808,-1.0848,0.33639,0.45088,1.0875,-1.1367,0.11369,0.60663,1.5617,-1.3407,-0.065651,0.40119,0.80383,-1.0644,-0.17855,0.42032,0.87976,-0.98709,0.023235,0.25719,0.53282,-0.64836,-0.019834,0.3995,0.6404,-1.1864,-0.10237,0.31796,0.79146,-0.9655,0.029231,0.41181,1.2686,-0.17855,0.17622
226.08,58.487,480.37,91.964,211.61,0.06023,0.1928,0.43636,1.9585,5.0297,-3.319,1.4753,0.74046,1.887,-1.6077,-0.026631,0.96359,3.5506,-1.1627,1.1238,0.55063,1.5731,-1.2572,0.26641,0.29368,1.3723,-0.57592,0.25823,0.4016,0.90627,-0.88266,-0.030965,0.50978,1.1974,-1.1873,-0.082499,0.35667,0.65573,-1.1209,-0.14211,0.45269,0.89069,-1.275,-0.086886,0.31033,0.84286,-0.65153,0.0077394,0.3261,0.6813,-1.0807,-0.18381,0.24792,0.75606,-0.5799,0.086376,0.52768,1.4753,-0.18381,0.22208
220.27,73.361,548.23,92.155,199.49,0.058037,0.19416,0.43344,1.9504,4.427,-3.6558,1.3151,0.69037,1.6897,-1.8744,0.18962,0.9425,3.3737,-1.0378,0.97058,0.52167,1.965,-1.2274,0.24656,0.38394,1.4838,-0.87988,0.18145,0.46338,1.3051,-0.9231,0.19797,0.45259,1.5926,-1.0157,0.045243,0.3443,0.70717,-1.3574,-0.14519,0.40919,1.1542,-1.1067,0.053848,0.31317,0.77519,-0.87643,-0.076687,0.31838,0.69627,-1.0689,-0.15008,0.27581,1.0143,-0.71675,0.11924,0.44568,1.3151,-0.15008,0.24564
322.36,201.71,750.24,136.31,195.17,0.05788,0.2273,0.37815,1.6845,4.9605,-3.8013,2.033,1.0385,2.5787,-2.3436,0.052867,1.0272,3.4341,-1.6538,0.51008,0.67882,1.587,-1.7018,-0.14596,0.39342,1.2615,-1.1516,0.29516,0.5134,1.5597,-1.1483,0.07104,0.47865,0.8441,-1.3831,-0.22361,0.32065,0.81246,-1.0795,-0.065209,0.43625,1.052,-1.0321,0.041687,0.37273,1.0652,-0.76173,0.041556,0.2662,0.52149,-1.0202,-0.1674,0.27831,0.63757,-1.368,0.04023,0.60926,2.033,-0.22361,0.20696
271.17,99.062,667.52,154.82,241.39,0.046858,0.16579,0.47619,1.4281,4.8153,-2.927,1.7943,1.0049,3.2485,-2.6559,0.056773,1.0653,3.1944,-2.4614,0.54007,0.69495,1.4613,-2.4809,-0.030594,0.50032,1.9154,-1.2846,0.35732,0.48684,1.3459,-1.1223,0.097582,0.52813,1.2971,-1.5185,-0.17279,0.35637,0.97933,-1.115,-0.081119,0.36077,1.1417,-0.75362,0.12065,0.27015,0.73685,-0.83987,-0.061925,0.26136,0.78325,-0.71178,-0.033583,0.2689,0.75889,-0.7402,0.13357,0.53169,1.7943,-0.17279,0.22669
342.47,240.24,969.7,150.67,218.6,0.052368,0.21704,0.37559,1.6704,4.8684,-2.9551,1.7223,0.82208,1.8732,-2.3825,0.025755,1.2204,3.9309,-1.3846,1.166,0.51682,1.1974,-1.7249,0.11273,0.42093,1.385,-0.78556,0.24701,0.50632,1.7014,-0.95736,0.29819,0.41495,0.96332,-1.5422,-0.1675,0.29923,0.73541,-1.0921,-0.085859,0.38931,1.0346,-1.1587,0.012661,0.2956,0.80806,-0.75493,-0.013255,0.3327,0.95714,-1.1833,-0.16655,0.29607,0.72978,-1.0555,-0.032514,0.58333,1.7223,-0.1675,0.25991
251.29,82.788,565.51,150.65,246.08,0.048225,0.20951,0.34483,1.4962,4.4878,-1.8248,1.5751,0.78984,1.9431,-2.1648,0.11592,0.91632,3.028,-0.8276,1.0365,0.43827,1.0948,-1.0428,0.14352,0.41657,1.3017,-1.0611,0.18345,0.59999,1.4265,-1.3041,0.2875,0.49418,1.2898,-1.5304,-0.098366,0.33963,0.62162,-1.0993,-0.19965,0.3126,1.0885,-0.60263,0.068794,0.30901,0.91146,-0.68529,0.011688,0.28906,0.71652,-0.71167,-0.11097,0.31219,0.81446,-0.83672,0.089255,0.52032,1.5751,-0.19965,0.25856
318.34,122.82,662.35,171.39,285.64,0.055894,0.24347,0.33003,1.5294,4.3419,-2.3616,1.383,0.86253,1.9708,-2.5309,0.037588,0.92864,2.9598,-1.062,0.82955,0.46181,1.1028,-1.3107,0.094439,0.43915,1.3834,-1.0538,0.10566,0.6373,1.7419,-1.6293,0.2081,0.50163,1.3077,-1.3366,0.011536,0.40031,0.95247,-1.1924,-0.24155,0.36177,1.2551,-0.7331,0.061552,0.33634,1.0707,-0.72198,0.013703,0.28228,0.69844,-1.0193,-0.15469,0.31269,0.86621,-1.0486,0.043032,0.45497,1.383,-0.24155,0.19932
314.27,41.722,542.04,237.41,314.27,0.042172,0.15057,0.54645,1.2607,4.413,-2.6912,0.83962,0.92306,1.6572,-2.4038,-0.091017,0.70306,2.2847,-0.87906,0.38615,0.60157,1.65,-1.6218,0.047061,0.61698,1.3615,-1.1551,0.15589,0.60054,1.1405,-1.5358,-0.24205,0.34681,1.0236,-0.77656,0.14878,0.37514,0.57172,-1.21,-0.19497,0.29981,1.0119,-0.51514,0.10396,0.34392,0.82295,-0.79854,-0.040139,0.24774,0.80718,-0.58332,0.10067,0.30274,0.88584,-0.88519,0.13145,0.2855,0.83962,-0.24205,0.11212
404.09,60.354,693.85,266.38,412.87,0.072822,0.30255,0.25641,1.1333,3.4379,-1.904,0.59795,1.0398,2.1377,-2.904,-0.54756,0.65894,2.1169,-1.3263,0.23574,0.60977,1.1203,-1.8933,-0.19463,0.48122,1.3306,-1.1929,0.017876,0.5072,1.3618,-1.6443,-0.14972,0.36612,1.1532,-0.98694,-0.0073895,0.33125,0.59733,-1.1788,-0.28463,0.40975,0.6811,-1.7093,-0.13963,0.37403,0.4275,-1.642,-0.37503,0.60824,1.0747,-1.9066,-0.30178,0.5358,0.94451,-1.5867,-0.32251,0.30592,0.59795,-0.54756,-0.12261
360.69,71.521,735.57,231.18,368.89,0.031125,0.17953,0.31579,1.36,4.1552,-2.1029,1.0819,0.88892,2.1747,-2.3874,-0.13002,0.87009,2.4435,-1.2885,0.57004,0.72322,1.9035,-1.2743,0.061115,0.53814,1.5077,-1.5619,0.1993,0.45702,1.127,-0.9763,0.0051666,0.2648,0.91447,-0.52678,0.10858,0.38843,0.67877,-1.3559,-0.33218,0.34426,0.91624,-0.59118,0.10372,0.28611,0.61408,-0.79607,-0.077241,0.32865,0.61129,-1.1418,-0.23234,0.38574,0.82884,-1.2068,0.0095425,0.38053,1.0819,-0.33218,0.11396
468.92,218.09,1131.4,267.95,390.15,0.05746,0.26248,0.23346,1.2083,4.7418,-0.92573,1.1898,1.2731,1.5124,-3.3999,-0.47856,0.59952,1.612,-1.2456,0.064391,0.58357,1.4148,-1.0553,0.027966,0.46998,0.91342,-1.1487,0.0026526,0.57153,1.8416,-1.271,0.074181,0.39207,1.2546,-0.82197,0.11038,0.42005,0.56559,-1.469,-0.2366,0.37657,0.77185,-1.3136,0.02623,0.4585,0.43897,-1.865,-0.3521,0.3718,0.60839,-1.4023,-0.18421,0.49006,0.67773,-1.3585,-0.053651,0.41358,1.1898,-0.47856,0.015871
355.22,82.376,697.48,218.27,335.41,0.071788,0.27177,0.41667,1.6673,5.0098,-3.7621,1.1267,0.75449,1.6087,-2.1156,-0.0002501,0.88845,2.7236,-2.0913,0.23091,0.60363,1.7815,-1.5912,0.046015,0.45834,1.2951,-0.98419,0.063456,0.48152,1.3755,-1.2798,-0.20367,0.32953,1.0557,-0.81649,0.16031,0.40733,0.61452,-1.6678,-0.20896,0.31914,0.83025,-1.0229,0.0087091,0.44912,1.1704,-1.5484,-0.12217,0.37556,0.64581,-1.339,-0.12163,0.50064,1.3461,-1.4428,0.11637,0.35457,1.1267,-0.20896,0.091312
436.51,42.55,507.2,333.33,435.71,0.048203,0.2375,0.28708,1.4433,3.6197,-2.9771,0.94506,1.0297,1.9693,-2.7608,0.18635,0.81417,2.3597,-1.7519,0.26986,0.72062,1.3713,-1.7647,0.019264,0.40339,1.7555,-0.73805,0.23645,0.57096,1.2501,-1.1217,0.072475,0.44683,1.2592,-1.1735,0.024137,0.40623,0.96923,-1.5296,-0.19784,0.41227,0.72036,-1.1948,-0.11118,0.51546,0.81442,-1.8344,-0.36346,0.63334,0.64781,-1.9174,-0.44387,0.58348,0.87965,-1.6202,-0.10774,0.36077,0.94506,-0.44387,0.044124
325.43,93.207,650.68,192.65,301.52,0.054733,0.24105,0.4058,1.6355,3.9849,-3.1469,0.92441,0.74675,1.9841,-2.006,0.26973,0.7784,2.2703,-1.4159,0.6389,0.64766,1.721,-1.6918,0.1469,0.47429,1.4718,-1.2384,0.044703,0.51483,1.6784,-1.0295,0.16554,0.37207,1.2478,-0.73517,0.18971,0.50226,0.76577,-2.1363,-0.2678,0.37668,1.0549,-1.3874,0.024695,0.38329,0.74267,-1.3872,-0.18584,0.37037,0.79714,-1.8922,-0.052844,0.35344,1.4931,-1.0903,0.14928,0.33099,0.92441,-0.2678,0.17062
352.64,94.065,758.38,234.69,337.06,0.053032,0.22247,0.37471,1.3671,4.4216,-1.8105,1.432,1.0668,2.7234,-2.3944,-0.044042,0.92227,2.7223,-2.2778,0.16395,0.54546,1.8291,-1.4092,-0.02491,0.45083,1.2875,-1.0066,0.094024,0.45559,1.1437,-1.556,0.022674,0.34172,0.94949,-0.77902,0.12435,0.46654,0.67405,-1.8958,-0.21749,0.38992,1.4414,-1.1382,0.021501,0.35364,1.0281,-1.4851,-0.032575,0.48986,0.85446,-2.3895,-0.066937,0.41737,1.3222,-1.6295,0.17786,0.42242,1.432,-0.21749,0.13753
318.98,94.786,850.99,216.14,292.9,0.027455,0.13327,0.53476,1.4056,5.3664,-1.766,1.8465,1.2736,2.8174,-3.5981,0.022329,0.80236,2.2492,-1.7949,0.30194,0.66082,1.6734,-1.8726,0.15821,0.53956,1.7493,-1.3638,0.23045,0.48166,1.577,-1.2816,0.10698,0.40024,0.99092,-0.95012,0.13557,0.38901,0.67395,-1.4561,-0.15759,0.3101,0.96044,-0.84224,0.074061,0.30496,0.56897,-1.1834,-0.12473,0.41305,0.70939,-2.2067,-0.04663,0.37723,0.94238,-1.4047,0.21356,0.5281,1.8465,-0.15759,0.23005
356.31,95.642,637.08,188.27,342.55,0.058394,0.25434,0.35088,1.4234,4.1986,-2.3263,1.4751,0.85037,2.2888,-2.0304,0.27575,0.9186,3.0512,-1.4606,0.69921,0.63984,1.4134,-1.6632,0.04253,0.41862,1.1755,-1.2153,0.036754,0.57375,1.3708,-1.7798,0.041245,0.37448,1.0525,-1.0295,0.12331,0.46729,0.97898,-1.6195,-0.28027,0.41945,1.0931,-1.6056,0.009182,0.33988,1.0861,-0.95581,-0.1876,0.41077,1.6057,-1.32,-0.087136,0.49594,1.9066,-1.3248,0.10345,0.47393,1.4751,-0.28027,0.18763
320.74,75.417,530.64,209.28,291.9,0.040734,0.21679,0.25157,1.7093,4.6268,-2.7247,1.4398,1.0086,2.0427,-2.8196,0.21746,0.86385,2.9903,-1.299,0.77706,0.62104,1.8844,-1.3797,0.12671,0.48411,1.6723,-0.97587,0.10196,0.47029,1.56,-0.79607,0.12399,0.37012,1.2237,-1.067,0.16796,0.42352,0.90025,-1.6111,-0.23515,0.36267,0.96386,-1.1601,0.076839,0.30287,0.64991,-1.5591,-0.20256,0.4391,0.81353,-2.3897,-0.034309,0.32468,1.24,-0.98466,0.17919,0.45772,1.4398,-0.23515,0.22825
348.38,64.271,486.9,235.06,341.97,0.044525,0.22899,0.25445,1.2859,4.7351,-1.6534,1.3389,0.84837,2.4023,-1.6494,0.40727,0.92484,2.7139,-1.2157,0.84973,0.55495,1.1338,-1.4747,0.01008,0.428,1.2864,-0.88477,0.2005,0.58005,1.8698,-1.2485,0.1656,0.31864,0.91247,-0.98623,0.086054,0.48978,0.93037,-1.3481,-0.26066,0.34808,0.82953,-1.2936,0.065988,0.36308,0.91731,-1.3208,-0.23121,0.52261,0.65226,-2.1722,-0.11957,0.32213,1.0968,-1.126,0.13532,0.46022,1.3389,-0.26066,0.22067
338.72,150.74,1038.5,215.51,293.3,0.034005,0.1839,0.26549,1.6308,5.0097,-2.8966,1.3365,1.2507,1.9862,-3.398,-0.76786,0.68387,2.51,-0.58417,0.76467,0.62293,1.1039,-1.5738,-0.042139,0.52676,1.7275,-0.68597,0.47636,0.47571,0.71674,-1.9392,-0.49159,0.36272,1.1077,-0.71026,0.14568,0.46882,0.90178,-1.4321,-0.22106,0.37844,1.1952,-0.65539,0.15169,0.24974,0.57919,-0.83074,-0.076554,0.32512,0.90567,-0.46082,0.29584,0.25542,0.73573,-0.60867,0.045757,0.55609,1.3365,-0.76786,0.13478
314.07,94.192,560.07,213.43,280.8,0.031935,0.16503,0.23952,1.2686,4.9323,-0.91447,1.6456,1.0258,1.5312,-3.9596,-0.20815,0.99995,2.9848,-1.0809,1.2202,0.69591,1.2335,-1.5084,-0.031746,0.31762,1.1792,-0.382,0.48816,0.45742,0.67319,-1.0866,-0.28107,0.39818,1.4059,-0.96007,-0.025228,0.42706,0.63956,-1.199,-0.16729,0.3292,0.97022,-0.55343,0.10109,0.29994,0.67414,-0.96495,-0.033655,0.35941,0.81387,-0.93952,0.16887,0.29151,1.1177,-0.38623,0.25148,0.5935,1.6456,-0.28107,0.26069
303.12,72.315,623.53,235.14,284.25,0.031153,0.20363,0.28571,1.1202,4.1959,-1.1683,1.4959,1.537,2.5283,-3.7225,-0.687,0.74618,2.693,-1.3223,0.89283,0.57954,1.2949,-1.2328,0.080993,0.38453,1.3291,-0.62907,0.44154,0.48649,0.84633,-1.3385,-0.25347,0.33058,1.0529,-0.55739,0.11645,0.43116,0.81894,-1.4306,-0.15091,0.36889,1.5495,-0.39619,0.19109,0.2826,0.52899,-0.73508,-0.057323,0.28933,1.1775,-0.50881,0.28484,0.32888,1.1662,-0.81829,0.07889,0.55942,1.4959,-0.687,0.20282
338.01,95.663,693.82,211.09,320.14,0.051185,0.1986,0.41131,1.7683,5.1526,-3.5145,1.2001,1.0761,1.9911,-3.6767,-0.29861,0.80565,2.4072,-1.4164,0.62197,0.78049,1.4922,-3.2903,-0.34422,0.49335,1.5997,-1.045,0.40474,0.47429,0.75309,-1.7716,-0.47084,0.36436,1.4408,-1.0022,0.012851,0.42974,0.71064,-2.0282,-0.0829,0.31363,0.76056,-1.2041,-0.033137,0.34785,0.67857,-1.5703,-0.14879,0.32166,0.98244,-1.1132,0.18037,0.48049,0.89955,-2.2361,-0.060657,0.46774,1.2001,-0.47084,0.081739
401.9,143.83,843.41,231.44,364.8,0.041623,0.17598,0.41096,1.702,5.4781,-3.6266,0.98681,1.0914,2.0995,-3.6105,-0.40424,0.86657,2.78,-1.4822,0.6613,0.78914,1.1236,-2.7527,-0.36695,0.43655,1.3964,-1.1631,0.34929,0.5591,0.80092,-1.8828,-0.62896,0.43906,1.3642,-0.91391,0.11931,0.43632,0.75424,-1.9556,-0.18535,0.3567,1.0761,-1.0597,0.00057298,0.38317,0.94206,-1.319,-0.093926,0.36344,0.95114,-1.122,0.1006,0.57568,1.0434,-2.0974,-0.18095,0.45889,0.98681,-0.62896,0.029791
408.99,88.081,743.05,181.91,398.35,0.05369,0.22452,0.33333,1.3083,3.4422,-2.9971,0.7004,1.2086,1.733,-3.442,-0.50435,0.85007,2.7983,-1.2082,0.8238,0.77083,0.90118,-2.1493,-0.51214,0.3104,1.33,-0.3298,0.47421,0.61216,1.0824,-2.205,-0.58424,0.46454,0.96999,-1.1319,-0.064059,0.55213,0.72427,-1.8036,-0.2441,0.40743,0.75935,-1.252,-0.12628,0.55463,0.56766,-1.9227,-0.2968,0.41033,0.52297,-1.5862,-0.12427,0.49337,0.76733,-1.6647,-0.25916,0.47286,0.8238,-0.58424,-0.059749
254.17,36.106,363.55,194.46,251.06,0.06623,0.20805,0.38462,1.5571,3.9906,-2.9855,1.6661,1.1055,2.0253,-3.1032,-0.13077,0.78569,2.8938,-0.65408,1.0544,0.64038,1.3375,-1.6938,0.11868,0.43018,1.7605,-0.58365,0.58892,0.47888,1.1396,-1.4832,-0.21104,0.43335,1.0918,-1.3422,0.11293,0.39443,0.77901,-1.3637,-0.16864,0.31095,0.87753,-0.65195,0.11498,0.24669,0.46279,-0.80272,-0.069609,0.24177,0.87803,-0.39329,0.22532,0.28131,1.0417,-0.63597,0.13958,0.56028,1.6661,-0.21104,0.28674
319.85,77.518,595.08,177.3,295.87,0.067259,0.19575,0.40678,1.5282,3.8867,-4.1975,1.3024,0.86304,2.5368,-2.6052,0.0065327,0.88401,3.148,-0.97345,1.3061,0.72433,1.1638,-2.0992,-0.25939,0.42849,1.5343,-0.7821,0.33275,0.60091,1.1158,-1.6546,-0.42961,0.31711,0.99012,-0.71756,0.2486,0.4498,0.65301,-1.6903,-0.20552,0.35792,0.90922,-0.92661,-0.070886,0.2603,0.72169,-0.9212,-0.013021,0.34914,0.9886,-1.0264,0.1569,0.41282,0.79139,-1.4251,-0.054473,0.56025,1.3061,-0.42961,0.19336
211.93,23.615,275.31,164.88,217.66,0.085993,0.25454,0.34682,1.3744,4.8232,-1.2781,2.0322,1.3048,2.595,-3.3192,-0.041208,0.96815,3.1938,-1.7355,0.69602,0.55586,1.5612,-1.3308,0.074407,0.46919,1.8468,-0.56182,0.57545,0.39013,0.93131,-1.1587,-0.13621,0.36399,0.92099,-0.97285,-0.095722,0.3588,0.92171,-1.0033,0.12896,0.33755,0.88477,-1.0776,-0.048055,0.27236,0.98567,-1.118,-0.065899,0.26741,1.0022,-0.60842,0.12778,0.22198,0.84927,-0.39076,0.16568,0.60875,2.0322,-0.13621,0.28445
277.55,54.205,381.49,202.39,256.97,0.041402,0.17463,0.18927,1.2119,4.4144,-1.3707,1.8543,1.503,3.3227,-3.7921,-0.36774,0.94909,3.2841,-1.8227,0.72614,0.8462,1.5591,-2.9024,-0.20254,0.56042,1.9813,-1.2825,0.62367,0.48885,1.0541,-1.5445,-0.27551,0.36793,0.73131,-1.2037,-0.041739,0.38011,0.882,-1.1444,-0.0050854,0.36085,1.4403,-0.9772,0.0061877,0.27518,0.51386,-1.0082,-0.074841,0.26167,0.93698,-0.44177,0.17638,0.31867,1.0194,-0.76215,0.14914,0.61184,1.8543,-0.36774,0.21403
316.45,96.27,821.37,215.44,288.33,0.055385,0.21642,0.32787,1.1949,5.2761,-1.1313,1.4351,1.2868,1.7551,-3.3849,-0.49191,0.85141,2.9941,-1.3301,0.60942,0.72115,1.5672,-1.8451,-0.17986,0.45737,1.801,-0.75613,0.64303,0.50528,0.88889,-1.8092,-0.48407,0.42925,1.153,-0.88364,0.16053,0.46519,0.71275,-1.7419,-0.21195,0.37114,1.0883,-0.89569,0.1384,0.26421,0.68767,-0.73473,-0.069638,0.31159,1.2008,-0.67193,0.20308,0.28538,0.85171,-0.71889,0.040939,0.54126,1.4351,-0.49191,0.14942
259.92,40.731,550.48,204.77,253.21,0.074015,0.22822,0.54945,1.1726,4.4948,-2.6944,1.6353,0.9533,2.8706,-3.1955,-0.063289,0.8942,3.1163,-0.85407,1.3523,0.7101,1.2755,-1.999,-0.14307,0.44146,1.5478,-0.70659,0.44569,0.56167,1.0852,-1.9392,-0.48861,0.36345,1.086,-0.83601,0.16515,0.37856,0.59155,-1.018,-0.25242,0.37555,1.0574,-0.8709,0.098746,0.26709,1.0284,-0.68025,0.035465,0.32369,1.1121,-0.6693,0.21125,0.29482,0.88671,-0.46131,0.14945,0.62589,1.6353,-0.48861,0.26217
